dataset,model,protocol,level,n_train_subjects,n_test_subjects,n_overlapping_subjects,overlap_fraction_of_test,seed,accuracy,balanced_accuracy,sensitivity,specificity,f1,roc_auc,mcc,accuracy_bootmean,accuracy_lo95,accuracy_hi95,roc_auc_bootmean,roc_auc_lo95,roc_auc_hi95,sensitivity_bootmean,sensitivity_lo95,sensitivity_hi95,specificity_bootmean,specificity_lo95,specificity_hi95,p1_leak_fraction,acc_same_subject_seen,acc_subject_unseen,permutation_floor_balacc,permutation_floor_auc,permutation_floor_acc
kaggle:spiral,efficientnet_b0,P2_subject,image,,,,,2.0,0.6078431372549019,0.607843137254902,0.5882352941176471,0.6274509803921569,0.6,0.6278354479046521,0.21585231477651132,0.5944823408756981,0.3998214285714286,0.7546052631578948,0.606335223095534,0.3841957521645022,0.8239642132105367,0.5765362297854676,0.3664285714285714,0.7837500000000001,0.5960073999028037,0.2727272727272727,0.8508789722785667,,,,,,
kaggle:spiral,efficientnet_b0,P2_subject,subject,,,,,2.0,0.5714285714285714,0.5692307692307692,0.6,0.5384615384615384,0.6,0.5743589743589743,0.13846153846153847,0.5717857142857142,0.39285714285714285,0.75,0.5665223436341167,0.30983187134502926,0.8027800059417708,0.6053658448319826,0.3333333333333333,0.8422064777327934,0.5298359028742157,0.25,0.8185606060606062,,,,,,
kaggle:spiral,efficientnet_b0,leakage_probe,image,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.9705882352941176,0.6666666666666666,0.6666666666666666,0.5087719298245614,0.6058479532163742,0.5294117647058824
kaggle:spiral,vgg16,P1_image,image,,,,,3.0,0.5980392156862745,0.5980392156862745,0.5294117647058824,0.6666666666666666,0.5684210526315789,0.6778162245290273,0.19795189561622395,0.595471459073829,0.4636904761904762,0.7083333333333334,0.6773748809159258,0.5248783068783068,0.8016977062289563,0.5322562190186843,0.3333333333333333,0.7062908496732028,0.6577771784650799,0.5150505050505051,0.7708607456140352,,,,,,
kaggle:spiral,vgg16,P1_image,subject,,,,,3.0,0.5714285714285714,0.5846153846153846,0.4,0.7692307692307693,0.5,0.6615384615384615,0.18071682129971955,0.5755357142857143,0.39285714285714285,0.75,0.6576008807200344,0.442666266025641,0.8450207497771837,0.39432894775503136,0.16634615384615384,0.6003846153846154,0.7763800218099755,0.5,1.0,,,,,,
kaggle:spiral,vgg16,P2_subject,image,,,,,3.0,0.7450980392156863,0.7450980392156863,0.5294117647058824,0.9607843137254902,0.675,0.8219915417147251,0.5433498852303892,0.741786716921068,0.5589285714285714,0.8917708333333334,0.8224984681417105,0.6558330793899554,0.9546070987654321,0.5014732235820628,0.21130536130536132,0.7669444444444445,0.9647816121065148,0.8666666666666667,1.0,,,,,,
kaggle:spiral,vgg16,P2_subject,subject,,,,,3.0,0.6428571428571429,0.6615384615384616,0.4,0.9230769230769231,0.5454545454545454,0.9025641025641026,0.3721042037676254,0.6514285714285716,0.4642857142857143,0.8214285714285714,0.8971670202102741,0.7638888888888888,0.9893048128342246,0.41392395154295314,0.16562500000000002,0.6430357142857144,0.9119217423872996,0.7,1.0,,,,,,
kaggle:spiral,vgg16,leakage_probe,image,,,,,3.0,,,,,,,,,,,,,,,,,,,,0.9117647058823529,0.6236559139784946,0.3333333333333333,0.5392156862745098,0.5986159169550174,0.5392156862745098
kaggle:spiral,resnet50,P1_image,image,,,,,3.0,0.7254901960784313,0.7254901960784313,0.5686274509803921,0.8823529411764706,0.6744186046511628,0.7970011534025375,0.4749593181995306,0.7267766439364156,0.5476190476190477,0.8650793650793651,0.8007927118349136,0.6566699087042225,0.9157386587704911,0.5684071256408864,0.28538961038961036,0.8000980392156863,0.8869134778035618,0.7913194444444445,0.9696969696969697,,,,,,
kaggle:spiral,resnet50,P1_image,subject,,,,,3.0,0.75,0.7666666666666666,0.5333333333333333,1.0,0.6956521739130435,0.8461538461538461,0.5887840577551898,0.7564285714285713,0.6071428571428571,0.8928571428571429,0.8465400635886178,0.6874043367346939,0.9542091836734694,0.5339557455573322,0.2857142857142857,0.7696428571428573,1.0,1.0,1.0,,,,,,
kaggle:spiral,resnet50,P2_subject,image,,,,,3.0,0.7450980392156863,0.7450980392156863,0.7254901960784313,0.7647058823529411,0.74,0.7712418300653594,0.49057344267388936,0.7456679810029899,0.6016865079365079,0.8667105263157895,0.7675292209214518,0.5934350198412699,0.8992240867870159,0.7145853208537514,0.5235347985347986,0.8545717592592593,0.7652345119540419,0.5475649350649351,0.9167385057471265,,,,,,
kaggle:spiral,resnet50,P2_subject,subject,,,,,3.0,0.6785714285714286,0.6794871794871795,0.6666666666666666,0.6923076923076923,0.6896551724137931,0.7589743589743589,0.35805743701971643,0.6839285714285714,0.5357142857142857,0.8571428571428571,0.7597839969037241,0.5846153846153846,0.9111942959001783,0.6794764452738523,0.4282738095238095,0.8753472222222223,0.6845351687571114,0.43727678571428574,0.9090909090909091,,,,,,
kaggle:spiral,resnet50,leakage_probe,image,,,,,3.0,,,,,,,,,,,,,,,,,,,,0.9117647058823529,0.7311827956989247,0.6666666666666666,0.5588235294117647,0.6093810073048828,0.5588235294117647
kaggle:spiral,efficientnet_b0,P1_image,image,,,,,3.0,0.6176470588235294,0.6176470588235294,0.3333333333333333,0.9019607843137255,0.4657534246575342,0.5897731641676279,0.28603877677367767,0.6141437555754683,0.45826388888888886,0.7398437500000001,0.5914960559306338,0.4320475589225589,0.7404873949579831,0.33647791665900706,0.17622549019607844,0.4708026960784314,0.8987716265155004,0.7946969696969697,1.0,,,,,,
