dataset,model,protocol,level,seed,accuracy,balanced_accuracy,sensitivity,specificity,f1,roc_auc,mcc,accuracy_bootmean,accuracy_lo95,accuracy_hi95,roc_auc_bootmean,roc_auc_lo95,roc_auc_hi95,sensitivity_bootmean,sensitivity_lo95,sensitivity_hi95,specificity_bootmean,specificity_lo95,specificity_hi95,p1_leak_fraction,acc_same_subject_seen,acc_subject_unseen,permutation_floor_balacc,permutation_floor_auc,permutation_floor_acc
handpd:spiral,resnet50,P1_image,image,2,0.8233695652173914,0.5591216216216216,0.9932432432432432,0.125,0.900459418070444,0.8735454204204204,0.27545964687134783,0.8181929347826088,0.7554347826086957,0.8940217391304348,0.8702016686038676,0.7896831311677631,0.9271011412296624,0.9937749081717573,0.9830963776276276,1.0,0.12071201043055244,0.046839488636363634,0.2,,,,,,
handpd:spiral,resnet50,P1_image,subject,2,0.8152173913043478,0.5277777777777778,1.0,0.05555555555555555,0.896969696969697,0.9271771771771772,0.21254892419639573,0.8117934782608696,0.7282608695652174,0.8913043478260869,0.9315939644212239,0.8638179271708682,0.985686444152862,1.0,1.0,1.0,0.05102268621807591,0.0,0.15394736842105267,,,,,,
handpd:spiral,resnet50,P2_subject,image,2,0.8369565217391305,0.6306306306306306,0.9695945945945946,0.2916666666666667,0.9053627760252366,0.7601820570570571,0.3787635212111464,0.8355842391304347,0.7581521739130435,0.8940896739130435,0.7601445709545183,0.6269038108881859,0.8799106686727471,0.9690569240402579,0.9314981635894382,0.9963829318448884,0.29128810711612063,0.10286764705882352,0.5003472222222223,,,,,,
handpd:spiral,resnet50,P2_subject,subject,2,0.8369565217391305,0.6463963963963963,0.9594594594594594,0.3333333333333333,0.9044585987261147,0.762012012012012,0.3909778856669192,0.8347282608695653,0.7388586956521739,0.9021739130434783,0.76767419321083,0.6528881623071764,0.887843137254902,0.9561549648951579,0.9061289612676057,1.0,0.3447302833312946,0.15779352226720647,0.5335416666666667,,,,,,
handpd:spiral,resnet50,leakage_probe,image,2,,,,,,,,,,,,,,,,,,,,0.9565217391304348,0.8267045454545454,0.75,0.5,0.564893018018018,0.8043478260869565
handpd:spiral,efficientnet_b0,P1_image,image,2,0.8641304347826086,0.6527777777777778,1.0,0.3055555555555556,0.9221183800623053,0.9251595345345346,0.5112730468664973,0.8591304347826086,0.7961277173913044,0.9185461956521739,0.9235367771651181,0.8378088991326712,0.9766369047619048,1.0,1.0,1.0,0.29859529775476273,0.16666666666666666,0.430661231884058,,,,,,
handpd:spiral,efficientnet_b0,P1_image,subject,2,0.8478260869565217,0.6111111111111112,1.0,0.2222222222222222,0.9135802469135802,0.9444444444444444,0.432283109626882,0.8455978260869565,0.7717391304347826,0.9130434782608695,0.9471081750481377,0.8772216633132126,0.9931683218742042,1.0,1.0,1.0,0.22167334309343162,0.058823529411764705,0.4117647058823529,,,,,,
handpd:spiral,efficientnet_b0,P2_subject,image,2,0.8342391304347826,0.5868993993993994,0.9932432432432432,0.18055555555555555,0.9060092449922958,0.8723723723723725,0.34867908050311913,0.8334103260869565,0.7635190217391304,0.8941576086956522,0.8732097955847081,0.7890578127858057,0.9424175506682189,0.9934382771050311,0.9835415184921764,1.0,0.1828230932306851,0.083203125,0.3129261363636365,,,,,,
handpd:spiral,efficientnet_b0,P2_subject,subject,2,0.8260869565217391,0.5555555555555556,1.0,0.1111111111111111,0.9024390243902439,0.8993993993993995,0.302254900194121,0.8239673913043478,0.7497282608695652,0.8915760869565218,0.9028495432274428,0.8258039215686274,0.9644530812324931,1.0,1.0,1.0,0.11143813436716586,0.0,0.25,,,,,,
handpd:spiral,efficientnet_b0,leakage_probe,image,2,,,,,,,,,,,,,,,,,,,,0.9565217391304348,0.8693181818181818,0.75,0.5082582582582582,0.5164695945945945,0.75
